COUNTRY,CITY,
UNITED STATES OF AMERICA ,ALAMEDA, 
UNITED STATES OF AMERICA ,ALAMOGORDO, 
UNITED STATES OF AMERICA ,ALAMOGORDO/HOLLOMAN AFB, 
UNITED STATES OF AMERICA ,ALAMOSA, 
UNITED STATES OF AMERICA ,ALBANY, 
UNITED STATES OF AMERICA ,ALBANY, 
UNITED STATES OF AMERICA ,ALBANY/ALBANY NAS, 
UNITED STATES OF AMERICA ,ALBANY/CORVALLIS, 
UNITED STATES OF AMERICA ,ALBERT LEA, 
UNITED STATES OF AMERICA ,ALBUQUERQUE, 
UNITED STATES OF AMERICA ,ALCAN, 
UNITED STATES OF AMERICA ,ALEKNAGIK, 
UNITED STATES OF AMERICA ,ALENEVA, 
UNITED STATES OF AMERICA ,ALEXANDER CITY, 
UNITED STATES OF AMERICA ,ALEXANDRIA, 
UNITED STATES OF AMERICA ,ALEXANDRIA, 
UNITED STATES OF AMERICA ,ALEXANDRIA BAY, 
UNITED STATES OF AMERICA ,ALEXANDRIA/ESLER FIELD, 
UNITED STATES OF AMERICA ,ALGONA, 
UNITED STATES OF AMERICA ,ALGONAC, 
UNITED STATES OF AMERICA ,ALICE, 
UNITED STATES OF AMERICA ,ALICEVILLE, 
UNITED STATES OF AMERICA ,ALITAK, 
UNITED STATES OF AMERICA ,ALLAKAKET, 
UNITED STATES OF AMERICA ,ALLENTOWN/BETHLEHEM/EASTON, 
UNITED STATES OF AMERICA ,ALLIANCE, 
UNITED STATES OF AMERICA ,ALMA, 
UNITED STATES OF AMERICA ,ALPENA, 
UNITED STATES OF AMERICA ,ALPINE, 
UNITED STATES OF AMERICA ,ALTON, 
UNITED STATES OF AMERICA ,ALTOONA/MARTINSBURG, 
UNITED STATES OF AMERICA ,ALTUS, 
UNITED STATES OF AMERICA ,ALTUS/MUNICIPAL, 
UNITED STATES OF AMERICA ,ALYESKA, 
UNITED STATES OF AMERICA ,AMARILLO, 
UNITED STATES OF AMERICA ,AMARILLO/TRADEWIND, 
UNITED STATES OF AMERICA ,AMBLER, 
UNITED STATES OF AMERICA ,AMBROSE, 
UNITED STATES OF AMERICA ,AMCHITKA, 
UNITED STATES OF AMERICA ,AMERY, 
UNITED STATES OF AMERICA ,AMES, 
UNITED STATES OF AMERICA ,AMITYVILLE, 
UNITED STATES OF AMERICA ,AMOOK, 
UNITED STATES OF AMERICA ,ANACORTES, 
UNITED STATES OF AMERICA ,ANACOSTIA, 
UNITED STATES OF AMERICA ,ANAHEIM, 
UNITED STATES OF AMERICA ,ANAKTUVUK, 
UNITED STATES OF AMERICA ,ANCHORAGE, 
UNITED STATES OF AMERICA ,ANCHORAGE/ELMENDORF AFB, 
UNITED STATES OF AMERICA ,ANCHORAGE/MERRILL FIELD, 
UNITED STATES OF AMERICA ,ANDERSON, 
UNITED STATES OF AMERICA ,ANDERSON, 
UNITED STATES OF AMERICA ,ANDRADE, 
UNITED STATES OF AMERICA ,ANDREWS, 
UNITED STATES OF AMERICA ,ANGEL FIRE, 
UNITED STATES OF AMERICA ,ANGOLA, 
UNITED STATES OF AMERICA ,ANGOON, 
UNITED STATES OF AMERICA ,ANGUILLA, 
UNITED STATES OF AMERICA ,ANIAK, 
UNITED STATES OF AMERICA ,ANITA BAY, 
UNITED STATES OF AMERICA ,ANN ARBOR, 
UNITED STATES OF AMERICA ,ANNAPOLIS, 
UNITED STATES OF AMERICA ,ANNETTE ISLAND, 
UNITED STATES OF AMERICA ,ANNISTON, 
UNITED STATES OF AMERICA ,ANNISTON/REILLY AHP, 
UNITED STATES OF AMERICA ,ANTHONY, 
UNITED STATES OF AMERICA ,ANTLER, 
UNITED STATES OF AMERICA ,ANTLERS, 
UNITED STATES OF AMERICA ,ANVIK, 
UNITED STATES OF AMERICA ,APALACHICOLA, 
UNITED STATES OF AMERICA ,APPLE VALLEY, 
UNITED STATES OF AMERICA ,APPLETON, 
UNITED STATES OF AMERICA ,ARAPAHOE, 
UNITED STATES OF AMERICA ,ARCATA, 
UNITED STATES OF AMERICA ,ARCTIC VILLAGE, 
UNITED STATES OF AMERICA ,ARDMORE, 
UNITED STATES OF AMERICA ,ARDMORE/DOWNTOWN, 
UNITED STATES OF AMERICA ,ARLINGTON HEIGHTS, 
UNITED STATES OF AMERICA ,ARTESIA, 
UNITED STATES OF AMERICA ,ASBURY PARK, 
UNITED STATES OF AMERICA ,ASHEVILLE/HENDERSONVILLE, 
UNITED STATES OF AMERICA ,ASHLAND, 
UNITED STATES OF AMERICA ,ASHLAND/HUNTINGTON, 
UNITED STATES OF AMERICA ,ASHLEY, 
UNITED STATES OF AMERICA ,ASHTABULA, 
UNITED STATES OF AMERICA ,ASPEN, 
UNITED STATES OF AMERICA ,ASTORIA, 
UNITED STATES OF AMERICA ,ATHENS, 
UNITED STATES OF AMERICA ,ATHENS, 
UNITED STATES OF AMERICA ,ATHENS, 
UNITED STATES OF AMERICA ,ATKA, 
UNITED STATES OF AMERICA ,ATLANTA, 
UNITED STATES OF AMERICA ,ATLANTA/BEAVER RUIN, 
UNITED STATES OF AMERICA ,ATLANTA/DE KALB/PEACHTREE, 
UNITED STATES OF AMERICA ,ATLANTA/FULTON COUNTY, 
UNITED STATES OF AMERICA ,ATLANTA/GALLERIA, 
UNITED STATES OF AMERICA ,ATLANTA/PERIMETER MALL, 
UNITED STATES OF AMERICA ,ATLANTA/TECHNOLOGY PARK, 
UNITED STATES OF AMERICA ,ATLANTIC, 
UNITED STATES OF AMERICA ,ATLANTIC CITY, 
UNITED STATES OF AMERICA ,ATLANTIC CITY/INTERNATIONAL, 
UNITED STATES OF AMERICA ,ATLANTIC CITY/STEEL PIER HLPT, 
UNITED STATES OF AMERICA ,ATMAUTLUAK, 
UNITED STATES OF AMERICA ,ATQASUK, 
UNITED STATES OF AMERICA ,ATRECO, 
UNITED STATES OF AMERICA ,ATTU ISLAND, 
UNITED STATES OF AMERICA ,AUBURN, 
UNITED STATES OF AMERICA ,AUBURN, 
UNITED STATES OF AMERICA ,AUBURN/LEWISTON, 
UNITED STATES OF AMERICA ,AUGUSTA, 
UNITED STATES OF AMERICA ,AUGUSTA, 
UNITED STATES OF AMERICA ,AUGUSTA/DANIEL FIELD, 
UNITED STATES OF AMERICA ,AURORA, 
UNITED STATES OF AMERICA ,AUSTIN, 
UNITED STATES OF AMERICA ,AUSTIN, 
UNITED STATES OF AMERICA ,AUSTIN, 
UNITED STATES OF AMERICA ,AUSTIN/CAMP MAYBRY AHP, 
UNITED STATES OF AMERICA ,AVON PARK, 
UNITED STATES OF AMERICA ,AVONDALE, 
UNITED STATES OF AMERICA ,BACA GRANDE, 
UNITED STATES OF AMERICA ,BAGDAD, 
UNITED STATES OF AMERICA ,BAINBRIDGE, 
UNITED STATES OF AMERICA ,BAKER, 
UNITED STATES OF AMERICA ,BAKER ISLAND, 
UNITED STATES OF AMERICA ,BAKERSFIELD, 
UNITED STATES OF AMERICA ,BALTIMORE, 
UNITED STATES OF AMERICA ,BALTIMORE, 
UNITED STATES OF AMERICA ,BALTIMORE/BALTIMORE GREENBELT T, 
UNITED STATES OF AMERICA ,BALTIMORE/GLENN L MARTIN, 
UNITED STATES OF AMERICA ,BANDON, 
UNITED STATES OF AMERICA ,BANGOR, 
UNITED STATES OF AMERICA ,BANNING, 
UNITED STATES OF AMERICA ,BAR HARBOR, 
UNITED STATES OF AMERICA ,BARANOF, 
UNITED STATES OF AMERICA ,BARBERS POINT, 
UNITED STATES OF AMERICA ,BARDSTOWN, 
UNITED STATES OF AMERICA ,BARNWELL, 
UNITED STATES OF AMERICA ,BARRE/MONTPELIER, 
UNITED STATES OF AMERICA ,BARROW, 
UNITED STATES OF AMERICA ,BARROW/POINT BARROW, 
UNITED STATES OF AMERICA ,BARTER ISLAND, 
UNITED STATES OF AMERICA ,BARTLESVILLE, 
UNITED STATES OF AMERICA ,BARTLETTS, 
UNITED STATES OF AMERICA ,BARTOW, 
UNITED STATES OF AMERICA ,BATESVILLE, 
UNITED STATES OF AMERICA ,BATESVILLE, 
UNITED STATES OF AMERICA ,BATH, 
UNITED STATES OF AMERICA ,BATON ROUGE, 
UNITED STATES OF AMERICA ,BATTLE CREEK, 
UNITED STATES OF AMERICA ,BATTLE MOUNTAIN, 
UNITED STATES OF AMERICA ,BAUDETTE, 
UNITED STATES OF AMERICA ,BAY CITY, 
UNITED STATES OF AMERICA ,BAY CITY/MIDLAND/SAGINAW, 
UNITED STATES OF AMERICA ,BAYONNE, 
UNITED STATES OF AMERICA ,BAYTOWN, 
UNITED STATES OF AMERICA ,BEAR CREEK, 
UNITED STATES OF AMERICA ,BEATRICE, 
UNITED STATES OF AMERICA ,BEATTY, 
UNITED STATES OF AMERICA ,BEAUFORT, 
UNITED STATES OF AMERICA ,BEAUFORT-MOREHEAD CITY, 
UNITED STATES OF AMERICA ,BEAUMONT, 
UNITED STATES OF AMERICA ,BEAUMONT/BEAUMONT MUNI, 
UNITED STATES OF AMERICA ,BEAVER, 
UNITED STATES OF AMERICA ,BEAVER FALLS, 
UNITED STATES OF AMERICA ,BEAVER INLET, 
UNITED STATES OF AMERICA ,BECKLEY, 
UNITED STATES OF AMERICA ,BEDFORD, 
UNITED STATES OF AMERICA ,BEDFORD, 
UNITED STATES OF AMERICA ,BEECHER FALLS, 
UNITED STATES OF AMERICA ,BEEVILLE, 
UNITED STATES OF AMERICA ,BELFAST, 
UNITED STATES OF AMERICA ,BELL ISLAND, 
UNITED STATES OF AMERICA ,BELLAIRE, 
UNITED STATES OF AMERICA ,BELLE CHASSE, 
UNITED STATES OF AMERICA ,BELLEFONTE/CLEARFIELD/PHILIPSBURG, 
UNITED STATES OF AMERICA ,BELLEVILLE, 
UNITED STATES OF AMERICA ,BELLINGHAM, 
UNITED STATES OF AMERICA ,BELMAR, 
UNITED STATES OF AMERICA ,BELUGA, 
UNITED STATES OF AMERICA ,BEMIDJI, 
UNITED STATES OF AMERICA ,BEND/REDMOND, 
UNITED STATES OF AMERICA ,BENICIA, 
UNITED STATES OF AMERICA ,BENNETTSVILLE, 
UNITED STATES OF AMERICA ,BENSON, 
UNITED STATES OF AMERICA ,BENTON HARBOR, 
UNITED STATES OF AMERICA ,BERKELEY, 
UNITED STATES OF AMERICA ,BERLIN, 
UNITED STATES OF AMERICA ,BERNALILLO, 
UNITED STATES OF AMERICA ,BETHEL, 
UNITED STATES OF AMERICA ,BETHEL/CITY LANDING, 
UNITED STATES OF AMERICA ,BETHPAGE, 
UNITED STATES OF AMERICA ,BETTLES, 
UNITED STATES OF AMERICA ,BEVERLY, 
UNITED STATES OF AMERICA ,BIG BEAR, 
UNITED STATES OF AMERICA ,BIG CREEK, 
UNITED STATES OF AMERICA ,BIG DELTA, 
UNITED STATES OF AMERICA ,BIG LAKE, 
UNITED STATES OF AMERICA ,BIG MOUNTAIN, 
UNITED STATES OF AMERICA ,BIG PINEY, 
UNITED STATES OF AMERICA ,BIG RAPIDS, 
UNITED STATES OF AMERICA ,BIG SPRING, 
UNITED STATES OF AMERICA ,BIG SPRING/WEBB AFB, 
UNITED STATES OF AMERICA ,BILLINGS, 
UNITED STATES OF AMERICA ,BILOXI, 
UNITED STATES OF AMERICA ,BINGHAMTON/ENDICOTT/JOHNSON CITY, 
UNITED STATES OF AMERICA ,BIRCH CREEK, 
UNITED STATES OF AMERICA ,BIRMINGHAM, 
UNITED STATES OF AMERICA ,BISBEE, 
UNITED STATES OF AMERICA ,BISHOP, 
UNITED STATES OF AMERICA ,BISMARCK, 
UNITED STATES OF AMERICA ,BLACKSBURG, 
UNITED STATES OF AMERICA ,BLACKSTONE, 
UNITED STATES OF AMERICA ,BLACKWELL, 
UNITED STATES OF AMERICA ,BLAINE, 
UNITED STATES OF AMERICA ,BLAINE, 
UNITED STATES OF AMERICA ,BLAIRSVILLE, 
UNITED STATES OF AMERICA ,BLAKELY ISLAND, 
UNITED STATES OF AMERICA ,BLANDING, 
UNITED STATES OF AMERICA ,BLOCK ISLAND, 
UNITED STATES OF AMERICA ,BLOOMINGTON, 
UNITED STATES OF AMERICA ,BLOOMINGTON-NORMAL, 
UNITED STATES OF AMERICA ,BLUE BELL, 
UNITED STATES OF AMERICA ,BLUE CANYON, 
UNITED STATES OF AMERICA ,BLUE FOX BAY, 
UNITED STATES OF AMERICA ,BLUEFIELD/PRINCETON, 
UNITED STATES OF AMERICA ,BLYTHE, 
UNITED STATES OF AMERICA ,BLYTHEVILLE, 
UNITED STATES OF AMERICA ,BLYTHEVILLE/MUNICIPAL, 
UNITED STATES OF AMERICA ,BOCA RATON, 
UNITED STATES OF AMERICA ,BOCAGRANDE, 
UNITED STATES OF AMERICA ,BOGALUSA, 
UNITED STATES OF AMERICA ,BOISE, 
UNITED STATES OF AMERICA ,BOONE, 
UNITED STATES OF AMERICA ,BORGER, 
UNITED STATES OF AMERICA ,BORNITE, 
UNITED STATES OF AMERICA ,BORREGO SPRINGS, 
UNITED STATES OF AMERICA ,BOSTON, 
UNITED STATES OF AMERICA ,BOSTON/BOSTON CITY HELIPORT, 
UNITED STATES OF AMERICA ,BOSWELL BAY, 
UNITED STATES OF AMERICA ,BOULDER, 
UNITED STATES OF AMERICA ,BOULDER CITY, 
UNITED STATES OF AMERICA ,BOULDER/BROKER INN, 
UNITED STATES OF AMERICA ,BOULDER/HILTONS HAR H, 
UNITED STATES OF AMERICA ,BOUNDARY, 
UNITED STATES OF AMERICA ,BOUNTIFUL, 
UNITED STATES OF AMERICA ,BOWLING GREEN, 
UNITED STATES OF AMERICA ,BOWLING GREEN, 
UNITED STATES OF AMERICA ,BOWMAN, 
UNITED STATES OF AMERICA ,BOXBOROUGH, 
UNITED STATES OF AMERICA ,BOZEMAN, 
UNITED STATES OF AMERICA ,BRADENTON/SARASOTA, 
UNITED STATES OF AMERICA ,BRADFORD, 
UNITED STATES OF AMERICA ,BRADFORD, 
UNITED STATES OF AMERICA ,BRADWOOD, 
UNITED STATES OF AMERICA ,BRADY, 
UNITED STATES OF AMERICA ,BRAINERD, 
UNITED STATES OF AMERICA ,BRANSON/POINT LOOKOUT, 
UNITED STATES OF AMERICA ,BRATTLEBORO/KEENE, 
UNITED STATES OF AMERICA ,BRAWLEY, 
UNITED STATES OF AMERICA ,BRAZORIA, 
UNITED STATES OF AMERICA ,BRECKENRIDGE, 
UNITED STATES OF AMERICA ,BREMERTON, 
UNITED STATES OF AMERICA ,BREWSTER, 
UNITED STATES OF AMERICA ,BRIDGEPORT, 
UNITED STATES OF AMERICA ,BRIDGEWATER, 
UNITED STATES OF AMERICA ,BRIGHAM CITY, 
UNITED STATES OF AMERICA ,BRISTOL/JOHNSON CITY/KINGSPORT, 
UNITED STATES OF AMERICA ,BRITTON, 
UNITED STATES OF AMERICA ,BROADUS, 
UNITED STATES OF AMERICA ,BROKEN BOW, 
UNITED STATES OF AMERICA ,BROOKINGS, 
UNITED STATES OF AMERICA ,BROOKINGS, 
UNITED STATES OF AMERICA ,BROOKLYN, 
UNITED STATES OF AMERICA ,BROOKS LAKE, 
UNITED STATES OF AMERICA ,BROOKS LODGE, 
UNITED STATES OF AMERICA ,BROOMFIELD, 
UNITED STATES OF AMERICA ,BROWNSVILLE, 
UNITED STATES OF AMERICA ,BROWNSVILLE-PORT ISABEL, 
UNITED STATES OF AMERICA ,BROWNWOOD, 
UNITED STATES OF AMERICA ,BRUNSWICK, 
UNITED STATES OF AMERICA ,BRUNSWICK, 
UNITED STATES OF AMERICA ,BRUNSWICK/GLYNCO JETPORT, 
UNITED STATES OF AMERICA ,BRYAN, 
UNITED STATES OF AMERICA ,BRYCE, 
UNITED STATES OF AMERICA ,BUCKEYE, 
UNITED STATES OF AMERICA ,BUCKLAND, 
UNITED STATES OF AMERICA ,BUCKSPORT, 
UNITED STATES OF AMERICA ,BUFFALO, 
UNITED STATES OF AMERICA ,BUFFALO, 
UNITED STATES OF AMERICA ,BUFFALO, 
UNITED STATES OF AMERICA ,BULLFROG BASIN, 
UNITED STATES OF AMERICA ,BULLHEAD CITY, 
UNITED STATES OF AMERICA ,BURBANK, 
UNITED STATES OF AMERICA ,BURLEY/RUPERT, 
UNITED STATES OF AMERICA ,BURLINGTON, 
UNITED STATES OF AMERICA ,BURLINGTON, 
UNITED STATES OF AMERICA ,BURLINGTON, 
UNITED STATES OF AMERICA ,BURNS, 
UNITED STATES OF AMERICA ,BURNS HARBOUR, 
UNITED STATES OF AMERICA ,BURWELL, 
UNITED STATES OF AMERICA ,BUTLER, 
UNITED STATES OF AMERICA ,BUTLER, 
UNITED STATES OF AMERICA ,BUTTE, 
UNITED STATES OF AMERICA ,CABIN CREEK, 
UNITED STATES OF AMERICA ,CADILLAC, 
UNITED STATES OF AMERICA ,CAIRO, 
UNITED STATES OF AMERICA ,CALAIS, 
UNITED STATES OF AMERICA ,CALDWELL, 
UNITED STATES OF AMERICA ,CALEXICO, 
UNITED STATES OF AMERICA ,CALIPATRIA, 
UNITED STATES OF AMERICA ,CALLAWAY GARDENS, 
UNITED STATES OF AMERICA ,CALVERT CITY, 
UNITED STATES OF AMERICA ,CALVERTON, 
UNITED STATES OF AMERICA ,CAMBRIDGE, 
UNITED STATES OF AMERICA ,CAMBRIDGE, 
UNITED STATES OF AMERICA ,CAMDEN, 
UNITED STATES OF AMERICA ,CAMDEN, 
UNITED STATES OF AMERICA ,CAMDEN, 
UNITED STATES OF AMERICA ,CAMP DOUGLAS, 
UNITED STATES OF AMERICA ,CAMP SPRINGS, 
UNITED STATES OF AMERICA ,CAMP SPRINGS/ANDREWS NAF, 
UNITED STATES OF AMERICA ,CAMPO, 
UNITED STATES OF AMERICA ,CANDLE, 
UNITED STATES OF AMERICA ,CANON CITY, 
UNITED STATES OF AMERICA ,CANTON, 
UNITED STATES OF AMERICA ,CAPE CHARLES CITY, 
UNITED STATES OF AMERICA ,CAPE CORAL, 
UNITED STATES OF AMERICA ,CAPE GIRARDEAU, 
UNITED STATES OF AMERICA ,CAPE LISBURNE, 
UNITED STATES OF AMERICA ,CAPE NEWENHAM, 
UNITED STATES OF AMERICA ,CAPE POLE, 
UNITED STATES OF AMERICA ,CAPE ROMANZOF, 
UNITED STATES OF AMERICA ,CAPE SPENCER, 
UNITED STATES OF AMERICA ,CAPE VINCENT, 
UNITED STATES OF AMERICA ,CAPITAN, 
UNITED STATES OF AMERICA ,CARBONDALE, 
UNITED STATES OF AMERICA ,CARBURY, 
UNITED STATES OF AMERICA ,CARIBOU, 
UNITED STATES OF AMERICA ,CARLSBAD, 
UNITED STATES OF AMERICA ,CARLSBAD, 
UNITED STATES OF AMERICA ,CARMEL/FRITZSCHE AAF, 
UNITED STATES OF AMERICA ,CARPINTERIA, 
UNITED STATES OF AMERICA ,CARRABELLE, 
UNITED STATES OF AMERICA ,CARRIZO SPRINGS, 
UNITED STATES OF AMERICA ,CARROLL, 
UNITED STATES OF AMERICA ,CARSON CITY, 
UNITED STATES OF AMERICA ,CARTERET, 
UNITED STATES OF AMERICA ,CASA GRANDE, 
UNITED STATES OF AMERICA ,CASCADE LOCKS, 
UNITED STATES OF AMERICA ,CASPER, 
UNITED STATES OF AMERICA ,CASTLE ISLAND, 
UNITED STATES OF AMERICA ,CATALINA ISLAND, 
UNITED STATES OF AMERICA ,CATALINA ISLAND/AP IN THE SKY, 
UNITED STATES OF AMERICA ,CATALINA ISLAND/AVALO VOR/WP, 
UNITED STATES OF AMERICA ,CATALINA ISLAND/TWO HARBORS, 
UNITED STATES OF AMERICA ,CEDAR CITY, 
UNITED STATES OF AMERICA ,CEDAR KEY, 
UNITED STATES OF AMERICA ,CEDAR RAPIDS, 
UNITED STATES OF AMERICA ,CENTER ISLAND, 
UNITED STATES OF AMERICA ,CENTERVILLE, 
UNITED STATES OF AMERICA ,CENTRAL, 
UNITED STATES OF AMERICA ,CENTRALIA, 
UNITED STATES OF AMERICA ,CHADRON, 
UNITED STATES OF AMERICA ,CHALKYITSIK, 
UNITED STATES OF AMERICA ,CHALLIS, 
UNITED STATES OF AMERICA ,CHALMETTE, 
UNITED STATES OF AMERICA ,CHAMPAIGN, 
UNITED STATES OF AMERICA ,CHAMPLAIN-ROUSES PT., 
UNITED STATES OF AMERICA ,CHANDALAR, 
UNITED STATES OF AMERICA ,CHANDLER, 
UNITED STATES OF AMERICA ,CHANDLER/STELLAR AIR PARK, 
UNITED STATES OF AMERICA ,CHANTILLY, 
UNITED STATES OF AMERICA ,CHANUTE, 
UNITED STATES OF AMERICA ,CHARLES CITY, 
UNITED STATES OF AMERICA ,CHARLESTON, 
UNITED STATES OF AMERICA ,CHARLESTON, 
UNITED STATES OF AMERICA ,CHARLOTTE, 
UNITED STATES OF AMERICA ,CHARLOTTE, 
UNITED STATES OF AMERICA ,CHARLOTTESVILLE, 
UNITED STATES OF AMERICA ,CHATHAM, 
UNITED STATES OF AMERICA ,CHATTANOOGA, 
UNITED STATES OF AMERICA ,CHEFORNAK, 
UNITED STATES OF AMERICA ,CHEHALIS, 
UNITED STATES OF AMERICA ,CHENA HOT SPRINGS, 
UNITED STATES OF AMERICA ,CHERAW, 
UNITED STATES OF AMERICA ,CHERNOFSKI, 
UNITED STATES OF AMERICA ,CHEROKEE, 
UNITED STATES OF AMERICA ,CHEROKEE, 
UNITED STATES OF AMERICA ,CHESAPEAKE, 
UNITED STATES OF AMERICA ,CHESAPEAKE, 
UNITED STATES OF AMERICA ,CHESTER, 
UNITED STATES OF AMERICA ,CHESTER, 
UNITED STATES OF AMERICA ,CHEVAK, 
UNITED STATES OF AMERICA ,CHEYENNE, 
UNITED STATES OF AMERICA ,CHEYENNE/WARREN AFB, 
UNITED STATES OF AMERICA ,CHICAGO, 
UNITED STATES OF AMERICA ,CHICAGO, 
UNITED STATES OF AMERICA ,CHICAGO/DUPAGE COUNTY, 
UNITED STATES OF AMERICA ,CHICAGO/GARY REGIONAL, 
UNITED STATES OF AMERICA ,CHICAGO/MERRILL C MEIGS, 
UNITED STATES OF AMERICA ,CHICAGO/MIDWAY, 
UNITED STATES OF AMERICA ,CHICAGO/O´HARE INTERNATIONAL, 
UNITED STATES OF AMERICA ,CHICAGO/PAL-WAUKEE, 
UNITED STATES OF AMERICA ,CHICKASHA, 
UNITED STATES OF AMERICA ,CHICKEN, 
UNITED STATES OF AMERICA ,CHICO, 
UNITED STATES OF AMERICA ,CHICOPEE, 
UNITED STATES OF AMERICA ,CHIGNIK, 
UNITED STATES OF AMERICA ,CHIGNIK/CHIGNIK, 
UNITED STATES OF AMERICA ,CHIGNIK/CHIGNIK BAY, 
UNITED STATES OF AMERICA ,CHIGNIK/FISHERIES, 
UNITED STATES OF AMERICA ,CHILDRESS, 
UNITED STATES OF AMERICA ,CHILOQUIN, 
UNITED STATES OF AMERICA ,CHINCOTEAGUE, 
UNITED STATES OF AMERICA ,CHINO, 
UNITED STATES OF AMERICA ,CHISANA, 
UNITED STATES OF AMERICA ,CHISHOLM/HIBBING, 
UNITED STATES OF AMERICA ,CHISTOCHINA, 
UNITED STATES OF AMERICA ,CHITINA, 
UNITED STATES OF AMERICA ,CHOMLEY, 
UNITED STATES OF AMERICA ,CHUATHBALUK, 
UNITED STATES OF AMERICA ,CINCINNATI, 
UNITED STATES OF AMERICA ,CINCINNATI/MUNICIPAL, 
UNITED STATES OF AMERICA ,CIRCLE, 
UNITED STATES OF AMERICA ,CIRCLE HOT SPRINGS, 
UNITED STATES OF AMERICA ,CLAREMONT, 
UNITED STATES OF AMERICA ,CLARINDA, 
UNITED STATES OF AMERICA ,CLARKS POINT, 
UNITED STATES OF AMERICA ,CLARKSBURG, 
UNITED STATES OF AMERICA ,CLARKSDALE, 
UNITED STATES OF AMERICA ,CLARKSVILLE, 
UNITED STATES OF AMERICA ,CLAYMONT, 
UNITED STATES OF AMERICA ,CLAYTON, 
UNITED STATES OF AMERICA ,CLAYTON, 
UNITED STATES OF AMERICA ,CLEAR LAKE, 
UNITED STATES OF AMERICA ,CLEARFIELD, 
UNITED STATES OF AMERICA ,CLEARLAKE, 
UNITED STATES OF AMERICA ,CLEARWATER/EXECUTIVE, 
UNITED STATES OF AMERICA ,CLEMSON, 
UNITED STATES OF AMERICA ,CLEVELAND, 
UNITED STATES OF AMERICA ,CLEVELAND/BURKE LAKEFRONT, 
UNITED STATES OF AMERICA ,CLEVELAND/CUYAHOGA COUNTY, 
UNITED STATES OF AMERICA ,CLIFTON, 
UNITED STATES OF AMERICA ,CLINTON, 
UNITED STATES OF AMERICA ,CLINTON, 
UNITED STATES OF AMERICA ,CLINTON, 
UNITED STATES OF AMERICA ,CLINTON/MUNICIPAL, 
UNITED STATES OF AMERICA ,CLINTONVILLE, 
UNITED STATES OF AMERICA ,CLOVIS, 
UNITED STATES OF AMERICA ,CLOVIS/CANNON AFB, 
UNITED STATES OF AMERICA ,COALINGA, 
UNITED STATES OF AMERICA ,COATESVILLE, 
UNITED STATES OF AMERICA ,COCOA, 
UNITED STATES OF AMERICA ,COCOA/PATRICK AFB, 
UNITED STATES OF AMERICA ,CODY/YELLOWSTONE, 
UNITED STATES OF AMERICA ,COEUR D'ALENE, 
UNITED STATES OF AMERICA ,COFFEE POINT, 
UNITED STATES OF AMERICA ,COFFEYVILLE, 
UNITED STATES OF AMERICA ,COFFMAN COVE, 
UNITED STATES OF AMERICA ,COLBY, 
UNITED STATES OF AMERICA ,COLD BAY, 
UNITED STATES OF AMERICA ,COLDFOOT, 
UNITED STATES OF AMERICA ,COLEMAN, 
UNITED STATES OF AMERICA ,COLLEGE PARK, 
UNITED STATES OF AMERICA ,COLLEGE STATION, 
UNITED STATES OF AMERICA ,COLORADO CREEK, 
UNITED STATES OF AMERICA ,COLORADO SPRINGS, 
UNITED STATES OF AMERICA ,COLORADO SPRINGS/BUTTS AAF, 
UNITED STATES OF AMERICA ,COLORADO SPRINGS/USAF ACADEMY, 
UNITED STATES OF AMERICA ,COLUMBIA, 
UNITED STATES OF AMERICA ,COLUMBIA, 
UNITED STATES OF AMERICA ,COLUMBIA, 
UNITED STATES OF AMERICA ,COLUMBIA, 
UNITED STATES OF AMERICA ,COLUMBIA/MC ENTIRE ANG BASE, 
UNITED STATES OF AMERICA ,COLUMBIA/OWENS FIELD, 
UNITED STATES OF AMERICA ,COLUMBUS, 
UNITED STATES OF AMERICA ,COLUMBUS, 
UNITED STATES OF AMERICA ,COLUMBUS, 
UNITED STATES OF AMERICA ,COLUMBUS, 
UNITED STATES OF AMERICA ,COLUMBUS, 
UNITED STATES OF AMERICA ,COLUMBUS, 
UNITED STATES OF AMERICA ,COLUMBUS/GOLDEN TRIANGLE REG., 
UNITED STATES OF AMERICA ,COLUMBUS/LAWSON AAF, 
UNITED STATES OF AMERICA ,COLUMBUS/MCKENNA AAF, 
UNITED STATES OF AMERICA ,COLUMBUS/OHIO STATE UNIVERSITY, 
UNITED STATES OF AMERICA ,COLUMBUS/RICKENBACKER, 
UNITED STATES OF AMERICA ,COMPTON, 
UNITED STATES OF AMERICA ,CONCORD, 
UNITED STATES OF AMERICA ,CONCORD, 
UNITED STATES OF AMERICA ,CONCORDIA, 
UNITED STATES OF AMERICA ,CONNEAUT, 
UNITED STATES OF AMERICA ,CONNERSVILLE, 
UNITED STATES OF AMERICA ,CONROE, 
UNITED STATES OF AMERICA ,COOPER LODGE, 
UNITED STATES OF AMERICA ,COOPERSTOWN, 
UNITED STATES OF AMERICA ,COOS BAY, 
UNITED STATES OF AMERICA ,COPPER CENTRE, 
UNITED STATES OF AMERICA ,CORCORAN, 
UNITED STATES OF AMERICA ,CORDOVA, 
UNITED STATES OF AMERICA ,CORDOVA/CITY, 
UNITED STATES OF AMERICA ,CORINTH, 
UNITED STATES OF AMERICA ,CORNER BAY, 
UNITED STATES OF AMERICA ,CORNING/ELMIRA, 
